,Unnamed..0,loc,created_at,latitude,longitude,username,text,text_translated,geometry,year_month,index_right,CNTR_CODE
3903,292017,Frankfurt am Main,2019-12-10 14:35:29+00:00,501.106.444,86.820.917,636927,"Klimaschutz-Index (BRD Rank 23) zeigt:  Emissionen und  Energieverbrauch pro Kopf immer noch zu hoch. Der Ausbau der Windenergie muss wieder verstärkt und der Verkehrssektor massiv umgestaltet werden @AndiScheuer
#COP25 #Klimaschutzindex @Germanwatch https://t.co/9UdTLuDU1r","Climate Protection Index (Germany Rank 23) shows: Emissions and energy consumption per capita are still too high. The expansion of wind energy must be intensified and the transport sector massively restructured. @AndiScheuer
#COP25 #ClimateProtectionIndex @Germanwatch https://t.co/9UdTLuDU1r",POINT (8.6820917 50.1106444),2019-12,2,DE
3904,292865,Frankfurt,2019-12-06 09:09:43+00:00,501.106.444,86.820.917,413769,"@Rainer_Klute @HajoDekhuijzen @SimeonPreuss @MoormannRainer @Nuklearia @ausgestrahlt Richtig ist: Es scheitert am Willen, weiterhin CO2-freien Strom mittels #Kernenergie zu produzieren.
Also: CO2-freier-Strom ja, aber bitte aus #ErneuerbarenEnergien, also #PV und #Windenergie.","@Rainer_Klute @HajoDekhuijzen @SimeonPreuss @MoormannRainer @Nuklearia @ausgestrahlt The truth is: It's failing due to the lack of will to continue producing CO2-free electricity using #nuclear energy.
So: CO2-free electricity, yes, but please from #renewableenergy, i.e. #PV and #wind energy.",POINT (8.6820917 50.1106444),2019-12,2,DE
3905,292918,Frankfurt am Main,2019-12-05 22:17:31+00:00,501.106.444,86.820.917,226454,"@ChaudMatz @cosmopolit43 @zet23t @IB_Redaktion @MercedesBenz @theweeknd 4/X - Sie reden von Klimaschutz. Wäre Ihnen dieser wichtig, müssten sie sich hinter diese Forderung nach einer Betrachtung der dezidierten Folgen der sog. grünen oder erneuerbaren Energien und insbesondere der Windenergie stellen, die ich 2017 öffentlich in den Raum gestellt habe https://t.co/N7U5s6PFVa","@ChaudMatz @cosmopolit43 @zet23t @IB_Redaktion @MercedesBenz @theweeknd 4/X - You're talking about climate protection. If that were important to you, you'd have to support this demand for a thorough consideration of the consequences of so-called green or renewable energies, and especially wind energy, which I publicly put forward in 2017. https://t.co/N7U5s6PFVa",POINT (8.6820917 50.1106444),2019-12,2,DE
3906,292946,Frankfurt,2019-12-05 18:35:45+00:00,501.106.444,86.820.917,413769,"Maßnahmen gegen das dramatische Einbrechen der Windkraft:
➡Gesetzlich verbindl. Zubaupfad für Onshore-Wind von 5 GW jährlich
➡Einfrieren d. Einspeisevergütung auf 6,2 ct/kWh für 2 Jahre
➡Wegfall d. Beschränkung des Windenergieausbaus an Land im sog. Netzausbaugebiet
4/10","Measures to counter the dramatic decline in wind power:
➡Legally binding expansion path for onshore wind of 5 GW annually
➡Freezing the feed-in tariff at 6.2 cents/kWh for two years
➡Removal of restrictions on onshore wind energy expansion in the so-called grid expansion area
4/10",POINT (8.6820917 50.1106444),2019-12,2,DE
3907,293203,Frankfurt,2019-12-04 17:51:59+00:00,501.106.444,86.820.917,711335,RT @UnsereNeueSPD: Ohne den Ausbau der #Windenergie werden die #Klimaschutzziele nicht erreicht. Das wäre ein Bruch der Koalitionsvereinbar…,"RT @UnsereNeueSPD: Without the expansion of #wind energy, the #climate protection goals will not be achieved. That would be a breach of the coalition agreement…",POINT (8.6820917 50.1106444),2019-12,2,DE
3908,293338,Frankfurt am Main,2019-12-04 09:20:13+00:00,501.106.444,86.820.917,226454,"@search_mk @bruntvaisala @Axel_Bojanowski @PIK_Klima Martin K., wenn der @SZ-Bericht https://t.co/nI2nNmOIbZ Recht hat, ist alles noch viel schlimmer als befürchtet. Denn das bedeutet, dass wir es in West-EU/D wohl durch die Windenergie geschafft haben, einen globalen Trend zu negieren. 
+7% Windgeschw. = +22% kinetische Energie https://t.co/wxkEG1al6J","@search_mk @bruntvaisala @Axel_Bojanowski @PIK_Klima Martin K., if the @SZ report https://t.co/nI2nNmOIbZ is correct, everything is much worse than feared. Because that means that we in Western EU/Germany have probably managed to reverse a global trend through wind energy.
+7% wind speed = +22% kinetic energy https://t.co/wxkEG1al6J",POINT (8.6820917 50.1106444),2019-12,2,DE
3909,293399,Frankfurt am Main,2019-12-04 07:20:55+00:00,501.106.444,86.820.917,226454,"@search_mk @bruntvaisala @Axel_Bojanowski @PIK_Klima Alle Indikatoren deuten darauf hin, dass ideologisch überfrachteter Klimaschutz mit Priorisierung der Windenergie und unabhängige Klimaforschung nicht kompatibel sind. Viele Klimaforscher wollen nicht wahrhaben, dass Windenergie einen deutlichen Einfluss auf das Klima nimmt. https://t.co/YvtnYvfkKU",@search_mk @bruntvaisala @Axel_Bojanowski @PIK_Klima All indicators point to the fact that ideologically overcharged climate protection is incompatible with prioritizing wind energy and independent climate research. Many climate researchers refuse to acknowledge that wind energy has a significant impact on the climate. https://t.co/YvtnYvfkKU,POINT (8.6820917 50.1106444),2019-12,2,DE
3910,293488,Frankfurt am Main,2019-12-03 21:59:40+00:00,501.106.444,86.820.917,226454,"@SPIEGELONLINE In Deutschland haben wir wohl auch dank intensiver Nutzung der Windenergie das 1,5%-Ziel bereits vorzeitig erreicht. Der CO2-Gehalt kann es jedenfalls nicht gewesen sein. Der variiert global nur sehr gering.","@SPIEGELONLINE In Germany, we have probably already reached the 1.5% target ahead of schedule, thanks in part to intensive use of wind energy. It certainly can't have been the CO2 content. This varies very little globally.",POINT (8.6820917 50.1106444),2019-12,2,DE
3911,293523,Frankfurt,2019-12-03 20:43:13+00:00,501.106.444,86.820.917,847487,RT @Jumpsteady: 325 Windkraftanlagen werden derzeit in Deutschland beklagt. Vernunftkraft unterstützt aktuell rund 900 dieser Bürgerinitiat…,RT @Jumpsteady: 325 wind turbines are currently being challenged in Germany. Vernunftkraft currently supports around 900 of these citizens' initiatives...,POINT (8.6820917 50.1106444),2019-12,2,DE
3912,293659,Frankfurt am Main,2019-12-03 14:46:21+00:00,501.106.444,86.820.917,226454,@Cneepie @An_di_Arbeit @HubertBoth1 Auf die 18% Windenergie kann man dann auch noch verzichten und damit 90% der Landschafts- und Naturzerstörung vermeiden. Solarenergie ist ohnehin die Energieform mit der weit höheren Energiedichte. Die All-Electric-Träumereien zerstören unsere Welt in ungeahntem Ausmaß. https://t.co/HpgbMMBGjL,"@Cneepie @An_di_Arbeit @HubertBoth1 We can also do without the 18% of wind energy, thus avoiding 90% of the destruction of landscapes and nature. Solar energy is the energy form with the far higher energy density anyway. The all-electric dreams are destroying our world on an unimaginable scale. https://t.co/HpgbMMBGjL",POINT (8.6820917 50.1106444),2019-12,2,DE
3913,294073,Frankfurt,2019-12-02 11:24:02+00:00,501.106.444,86.820.917,847487,"RT @DIW_Berlin: Strikte Mindestabstände bremsen Ausbau der #Windenergie: DIW-Studie zeigt, dass #Abstandsregelung in #Bayern Ausbau um 90%…",RT @DIW_Berlin: Strict minimum distances slow expansion of #wind energy: DIW study shows that #distance regulations in #Bavaria slow expansion by 90%…,POINT (8.6820917 50.1106444),2019-12,2,DE
3914,271008,Heidelberg,2020-02-18 09:04:35+00:00,494.093.582,8.694.724,689432,Sabine zeigt es den Bedenkenträgern: Das Netz kann mit deutlich mehr Erneuerbaren Energien umgehen. Windenergie deckte in den Spitzenzeiten des Sturmes fast 75 Prozent des deutschen Strombedarfes. https://t.co/4GR4bXAwhY,Sabine shows the skeptics: The grid can handle significantly more renewable energy. Wind energy covered almost 75 percent of Germany's electricity demand during the storm's peak. https://t.co/4GR4bXAwhY,POINT (8.694724 49.4093582),2020-02,2,DE
3915,272068,Heidelberg,2020-02-15 18:15:22+00:00,494.093.582,8.694.724,320358,"RT @WerteunionB: Und die Grünen so: „ab in die Wälder 🌳 mit den Dingern. Denn die #Energiewende in ihrem Lauf, halten weder besorgte Bürger…","RT @WerteunionB: And the Greens say: ""Off to the woods 🌳 with those things. Because the #energytransition is underway, neither concerned citizens nor...",POINT (8.694724 49.4093582),2020-02,2,DE
3916,279627,Heidelberg,2020-01-24 11:16:41+00:00,494.093.582,8.694.724,957205,💨 Deine Stimme für die Windkraft 👉 https://t.co/6sHU1NP0mT #windstärken,💨 Your vote for wind power 👉 https://t.co/6sHU1NP0mT #windstrengthen,POINT (8.694724 49.4093582),2020-01,2,DE
3917,282607,Heidelberg,2020-01-15 16:36:02+00:00,494.093.582,8.694.724,439539,@CT30391920 @derspiegel Also sollten zukunftsweisende Arbeitsplätze wie in der PV und Windkraft aufgebaut und die in fossilen Energien abgebaut werden... wie geht es nochmal der Handysparte von Nokia?,@CT30391920 @derspiegel So future-oriented jobs like those in PV and wind power should be created and those in fossil fuels should be eliminated... how is Nokia's mobile phone division doing again?,POINT (8.694724 49.4093582),2020-01,2,DE
3918,290303,Heidelberg,2019-12-17 16:53:46+00:00,494.093.582,8.694.724,300444,"@PaulZiemiak Herr Ziemiak, das Produkt der innovationsgetriebenen Leistungungsfähigkeit Ihrer Partei sind Leider Flugtaxis, die Schwächung der Windenergie, die Subventionierung von Kohle und E-Scooter...","@PaulZiemiak Mr. Ziemiak, the product of your party's innovation-driven performance is unfortunately flying taxis, the weakening of wind energy, the subsidization of coal and e-scooters...",POINT (8.694724 49.4093582),2019-12,2,DE
3919,292302,Heidelberg,2019-12-09 14:16:44+00:00,494.093.582,8.694.724,941850,Viel Wind mit/um #KI: Durch die Auswertung von #Produktionsdaten lassen sich Leistungsschwankungen in der #Windkraft mit einer Präzision von 91 % vorhersagen. https://t.co/2LzH5FG92M via @COMPUTERWOCHE,"A lot of wind with/around #AI: By analyzing #production data, performance fluctuations in #wind power can be predicted with 91% accuracy. https://t.co/2LzH5FG92M via @COMPUTERWOCHE",POINT (8.694724 49.4093582),2019-12,2,DE
3920,293904,Heidelberg,2019-12-03 00:39:23+00:00,494.093.582,8.694.724,689432,Zukunft der Windenergie: Nord-Länder schlagen Alarm  https://t.co/WFWjiOp6gc,Future of wind energy: Northern countries sound the alarm https://t.co/WFWjiOp6gc,POINT (8.694724 49.4093582),2019-12,2,DE
3921,286295,Löhne,2020-01-04 12:51:19+00:00,521.990.346,87.141.587,773112,RT @filmfacts: Lasst uns einfach weitermachen wie bisher. Wir können hier gar nichts am #Weltklima drehen - alle anderen müssen anfangen! L…,RT @filmfacts: Let's just keep doing what we're doing. We can't change anything about the #globalclimate here - everyone else has to start! L…,POINT (8.7141587 52.1990346),2020-01,2,DE
3922,268146,Marburg-Biedenkopf,2020-02-28 15:10:58+00:00,508.330.156,87.332.066,77342,"Damit der 52-GW-Deckel endlich aufgehoben wird, verlangt der Wirtschaftsminister praktisch das Ende des Windenergieausbaus. Zudem hat die Clearingstelle EEG beschrieben, was nach dem Erreichen des Deckels passiert.
https://t.co/Yj5h0cZlud","To finally lift the 52 GW cap, the Minister of Economic Affairs is practically demanding an end to wind energy expansion. Furthermore, the EEG Clearing House has described what will happen once the cap is reached.
https://t.co/Yj5h0cZlud",POINT (8.7332066 50.8330156),2020-02,2,DE
3923,270477,Kraichtal,2020-02-20 06:33:17+00:00,491.319.246,87.375.729,417589,"Heute abend, 20.02., 19 Uhr, Mehrzweckhalle in #Kraichtal-#Menzingen:

Infoveranstaltung von #Windkraft-Befürwortern betr. dem Bau von #Windmühlen in unserer Heimat.

#Followerpower, kommt dazu und unterstützt unseren #Widerstand mit sachlich-vernünftigen Argumenten.

#AfD https://t.co/LULr9ijgwr","Tonight, February 20, 7 p.m., multi-purpose hall in #Kraichtal-#Menzingen:

Information event by #windpower advocates regarding the construction of #windmills in our homeland.

#Followerpower, come along and support our #resistance with factual and reasonable arguments.

#AfD https://t.co/LULr9ijgwr",POINT (8.7375729 49.1319246),2020-02,2,DE
3924,267970,Ober-Ramstadt,2020-02-29 08:25:11+00:00,498.152,8.7548,564018,"RT @Sekina84: Wildtierexperte drängt auf #Moratorium für #Windpark's in Tasmanien.
Die Vielzahl von Projekten stellt eine „große Bedrohung“…","RT @Sekina84: Wildlife expert urges #moratorium on #windfarms in Tasmania.
The multitude of projects poses a ""major threat""...",POINT (8.7548 49.8152),2020-02,2,DE
3925,268218,Ober-Ramstadt,2020-02-28 10:33:12+00:00,498.152,8.7548,564018,"@robschuchmann @RoHeAss @RalfSchumache17 @PIK_Klima @Wetzelstrom @Psychologists4F Beispiel: Eine Studie des IW ergibt, „80% der Deutschen fühlen sich durch #Windkraft nicht gestört“.  Da wurden 2000 „repräsentativ ausgewählte“ Bürger befragt. F.d. Grad der Störung ist aber der Abstand des Wohnortes v. einer WKA verantwortlich. Also falsches Setup, Fake-Studie.","@robschuchmann @RoHeAss @RalfSchumache17 @PIK_Klima @Wetzelstrom @Psychologists4F Example: A study by the IW found that ""80% of Germans are not bothered by wind power."" They surveyed 2,000 ""representatively selected"" citizens. However, the distance between a person's place of residence and a wind turbine is responsible for the degree of disruption. So, it's a false setup, a fake study.",POINT (8.7548 49.8152),2020-02,2,DE
3926,270439,Ober-Ramstadt,2020-02-20 09:48:40+00:00,498.152,8.7548,564018,"@Hellegatt @VLAB_Natur (2/2) Bei #Energiewende-Projekten, z.B. #Windkraft (im Wald), wird regelmäßig der Wasserschutz ausgehebelt, weil Wälder hochwertige Wasserentstehungsgebiete sind (ann. Nitratfrei!). Das macht man mit „Auflagen“, die aber faktisch unwirksam sind. In Grünheide sogar Totalausfall.","@Hellegatt @VLAB_Natur (2/2) In #energytransition projects, e.g., #wind power (in forests), water protection is regularly undermined because forests are high-quality water sources (presumably nitrate-free!). This is achieved with ""conditions"" that are, in fact, ineffective. In Grünheide, there is even a total failure.",POINT (8.7548 49.8152),2020-02,2,DE
3927,270724,Ober-Ramstadt,2020-02-19 08:40:53+00:00,498.152,8.7548,564018,@rer_comm @VLAB_Natur @reissmann Genau so ist es. Selbst hier bei uns an einem Schwachwindstandort im #Odenwald kassieren die Landverpächter nachgewiesen pro #Windkraftanlage 100.000 € jährliche Pachteinnahmen - und das für 20 Jahre risikofrei.,"@rer_comm @VLAB_Natur @reissmann That's exactly how it is. Even here at a low-wind location in the #Odenwald, the land lessors are demonstrably collecting €100,000 in annual lease income per #wind turbine – risk-free for 20 years.",POINT (8.7548 49.8152),2020-02,2,DE
3928,271321,Ober-Ramstadt,2020-02-17 08:06:17+00:00,498.152,8.7548,564018,"RT @Gegenwind_OR: (3/n) Wie gefährdet ist die Bevölkerung beim Brand einer #Windkraftanlage durch #CFK?
Antwort Niedersächs. Umweltminister…","RT @Gegenwind_OR: (3/n) How vulnerable is the public in the event of a #wind turbine fire caused by #CFRP?
Response from the Lower Saxony Environment Minister...",POINT (8.7548 49.8152),2020-02,2,DE
3929,271555,Ober-Ramstadt,2020-02-16 13:20:20+00:00,498.152,8.7548,564018,"@EvaStegen @VQuaschning @energy_charts Ein paar Tage Sturm, und schon kommen die alimentierten #Windkraft-Ideologen aus allen Ecken. Bei wochenlangen Flauten ist von euch nichts zu hören. Findet ihr das eigentlich intelligent? Anspruch ist anders.
https://t.co/peopLqC1F0 https://t.co/auWs5m4v7a","@EvaStegen @VQuaschning @energy_charts A few days of storms, and the subsidized #windpower ideologues are coming from all corners. With weeks of calm, we don't hear from you. Do you actually think that's intelligent? The standards are different.
https://t.co/peopLqC1F0 https://t.co/auWs5m4v7a",POINT (8.7548 49.8152),2020-02,2,DE
3930,272403,Ober-Ramstadt,2020-02-14 10:27:50+00:00,498.152,8.7548,564018,"Ich verstehe gar nicht, wie man gegen #Windkraft im #Wald sein kann. Die paar hundert Quellen im #Odenwald braucht doch keiner und so ein langweiliger Waldspaziergang wird durch #Windräder erst interessant! Ach, Fledermäuse und Vögel? Die erledigen wir doch schon auf der Straße. https://t.co/F6pPZQnDU3","I don't understand how anyone can be against #wind power in the #forest. Nobody needs the few hundred springs in the #Odenwald, and a boring walk in the forest only becomes interesting with #wind turbines! Oh, bats and birds? We already take care of them on the road. https://t.co/F6pPZQnDU3",POINT (8.7548 49.8152),2020-02,2,DE
3931,273915,Ober-Ramstadt,2020-02-08 10:10:03+00:00,498.152,8.7548,564018,"RT @Joerg_Rehmann: Exemplarisch: die Bürger liefern Grundsatzkritik und Grundsatzfragen. Die Politik ignoriert .
Genau diese Chemie der Ign…","RT @Joerg_Rehmann: Exemplary: citizens raise fundamental criticism and fundamental questions. Politicians ignore it.

Precisely this chemistry of ignorance...",POINT (8.7548 49.8152),2020-02,2,DE
3932,275309,Ober-Ramstadt,2020-02-01 20:22:38+00:00,498.152,8.7548,564018,RT @VLAB_Natur: Wir müssen endlich handeln und die Folgen der Erderwärmung mildern. Mit Windkraft kann es nicht gelingen. Es ist überfällig…,RT @VLAB_Natur: We must finally act and mitigate the effects of global warming. Wind power won't do the trick. It's long overdue...,POINT (8.7548 49.8152),2020-02,2,DE
3933,275976,Ober-Ramstadt,2020-01-31 17:46:05+00:00,498.152,8.7548,564018,"RT @VLAB_Natur: Ohne Übertreibung: Windstrom ist Blutstrom.
Rund 21 Vögel sterben jedes Jahr an einem Windrad in der Schweiz. In Deutschlan…","RT @VLAB_Natur: No exaggeration: Wind power is blood power.
Around 21 birds die every year at a wind turbine in Switzerland. In Germany…",POINT (8.7548 49.8152),2020-01,2,DE
3934,278645,Ober-Ramstadt,2020-01-26 22:29:02+00:00,498.152,8.7548,564018,"@UmweltBW „Für den #Rotmilan sieht es nicht gut aus.“
Zu dieser Einschätzung kommt der wohl kompetenteste deutsche Greifvögel-Forscher, der Ornithologe Prof. Dr. Oliver Krüger. Hier seine Vortragszusammenfassung:
https://t.co/O7t48tlAVf
#Windkraft #WKA #Dichtezentren #Schwellenwert","@UmweltBW ""Things aren't looking good for the #RedKite.""
This is the assessment of perhaps Germany's most competent raptor researcher, ornithologist Prof. Dr. Oliver Krüger. Here is his presentation summary:
https://t.co/O7t48tlAVf
#WindPower #WKA #DensityCenters #Threshold",POINT (8.7548 49.8152),2020-01,2,DE
3935,280937,Ober-Ramstadt,2020-01-20 18:55:11+00:00,498.152,8.7548,564018,"@JuliaKloeckner Würden Sie mithelfen, den bornierten Freizeitpolitikern in unserem Stadtparlament (auch Ihrer @CDU) klarzumachen, dass deren Beschluss pro #Windkraft 1000m von der Ortsgrenze im #Stadtwald das Hauptproblem für Lebensqualität auf dem Land ist - abgesehen von der Naturzerstörung?",@JuliaKloeckner Would you help to make it clear to the narrow-minded leisure politicians in our city parliament (including your @CDU) that their decision in favor of #wind power 1000m from the town limits in the #city forest is the main problem for the quality of life in the countryside - apart from the destruction of nature?,POINT (8.7548 49.8152),2020-01,2,DE
3936,282572,Ober-Ramstadt,2020-01-15 21:15:30+00:00,498.152,8.7548,564018,"#Windkraft versus #Artenschutz: Hessens #grüne ""Umweltministerin"" Priska #Hinz plant weitere Aushöhlung des #Naturschutzes, um #Windkraft-Ziele des #grünen Wirtschaftsministers Al #Wazir zu ermöglichen. @cdu_hessen unter #Bouffier schaut weg. 
https://t.co/3fYUj4uQyd","#Wind power versus #species protection: Hesse's #Green ""Environment Minister"" Priska #Hinz plans to further undermine #nature conservation to enable the #wind power goals of #Green Economics Minister Al #Wazir. @cdu_hessen under #Bouffier looks the other way.
https://t.co/3fYUj4uQyd",POINT (8.7548 49.8152),2020-01,2,DE
3937,286529,Ober-Ramstadt,2020-01-03 21:40:10+00:00,498.152,8.7548,564018,"#Windpark Obbach: #Windkraftanlage verliert 700 Liter Getriebeöl. #Bio-Felder ringsum, 30 cm Boden abgetragen, Turm von „Spezialfirma“ mit „Lappen abgewischt“: „Kein Umweltschaden entstanden!“
Windparkbetreiber bekommen Schadenersatz - Welt gerettet.
https://t.co/VCKu6dyiSB","#ObbachWindFarm: #Wind turbine leaks 700 liters of gear oil. #Organic fields all around, 30 cm of soil removed, tower wiped clean with a rag by a ""specialist company"": ""No environmental damage caused!""
Wind farm operators receive compensation - world saved.
https://t.co/VCKu6dyiSB",POINT (8.7548 49.8152),2020-01,2,DE
3938,290276,Ober-Ramstadt,2019-12-17 17:44:53+00:00,498.152,8.7548,564018,"Verbannt endlich #Windkraft aus dem #Wald!
In 10 Jahren wurden 1.400 ha Wald für #Windkraftanlagen in DE gerodet.
#Sachsen hat im Koalitionsvertrag verfügt, KEINE #WKA im Wald mehr zuzulassen. Auch #NRW hat im Landesentwicklungsplan #Windkraft a.d. Wald verbannt. @PeterWohlleben https://t.co/KO5BVbZxre","Finally ban #windpower from the #forest!
In 10 years, 1,400 hectares of forest were cleared for #wind turbines in Germany.
#Saxony has stipulated in its coalition agreement that it will no longer allow ANY #wind turbines in the forest. #NRW has also banned #windpower from the forest in its state development plan. @PeterWohlleben https://t.co/KO5BVbZxre",POINT (8.7548 49.8152),2019-12,2,DE
3939,290839,Ober-Ramstadt,2019-12-15 13:12:20+00:00,498.152,8.7548,564018,"@KehrmeisterWels @FightforforestO Das Irre daran ist, dass wir bis dahin unser Land bis zur Unkenntlichkeit zum Industriegebiet umfunktionieren - und nicht nur mit #Windkraft! In manchen Gegenden müssen die Vögel schon jetzt zu Fuss gehen &amp; die Flächenversiegelung erhöht die Temperatur, - jeder Städter weiß das. https://t.co/QdME6QKpIF","@KehrmeisterWels @FightforforestO The crazy thing is that by then, we'll have transformed our land into an industrial zone beyond recognition—and not just with #windpower! In some areas, birds already have to walk, and sealing the land raises temperatures—every city dweller knows that. https://t.co/QdME6QKpIF",POINT (8.7548 49.8152),2019-12,2,DE
3940,292489,Ober-Ramstadt,2019-12-08 18:23:07+00:00,498.152,8.7548,564018,"@AndreaSausS1 @atufkas @c4msde @An_di_Arbeit Was nicht gesagt wird ist, dass die Deutsche Flugsicherung @dfs_de in den letzten Jahren schon erheblich auf die #Windkraft Rücksicht genommen hat und z.B. eine Anzahl von Windkraftanlagen auch innerhalb der Sicherheitsabstände geduldet hat. Irgendwann muss damit mal Schluss sein","@AndreaSausS1 @atufkas @c4msde @An_di_Arbeit What isn't mentioned is that the German Air Traffic Control (Dfs) has already taken considerable consideration of #wind power in recent years, for example, tolerating a number of wind turbines even within the safety distances. At some point, this has to stop.",POINT (8.7548 49.8152),2019-12,2,DE
3941,293000,Ober-Ramstadt,2019-12-05 14:33:45+00:00,498.152,8.7548,564018,"@AndreaSausS1 @An_di_Arbeit @c4msde Nicht irre machen lassen. Das System der Strompreise ist heute selbst für Fachleute kaum zu durchschauen - staatliche Regulierungswut sorgt für maximale Intransparenz und Marktverzerrung. Gestehungspreis f Windenergie heute ca. 2,5 cent/kWh - Verbraucherpreis 32 cent - das zählt!","@AndreaSausS1 @An_di_Arbeit @c4msde Don't be fooled. The electricity pricing system today is almost impossible to understand, even for experts. Government regulatory frenzy creates maximum opacity and market distortion. The production price for wind energy today is approximately 2.5 cents/kWh, while the consumer price is 32 cents. That's what counts!",POINT (8.7548 49.8152),2019-12,2,DE
3942,293290,Ober-Ramstadt,2019-12-04 12:10:26+00:00,498.152,8.7548,564018,"@An_di_Arbeit @RoHeAss @HubertBoth1 @siggib4 #PToX ist für Länder, in denen #Solarenergie zuverlässig, mit hoher Einstrahlungsdichte und ohne Umweltprobleme zur Verfügung steht. Man muss nicht sein dicht besiedeltes Land für ineffiziente onshore #Windkraft versiegeln - es sei denn für ohnehin betonierte Städte.","@An_di_Arbeit @RoHeAss @HubertBoth1 @siggib4 #PToX is for countries where #solar energy is available reliably, with high irradiance, and without environmental problems. There's no need to seal off densely populated land for inefficient onshore #wind power—except for cities already built on concrete.",POINT (8.7548 49.8152),2019-12,2,DE
3943,293960,Ober-Ramstadt,2019-12-02 19:46:24+00:00,498.152,8.7548,564018,RT @VERNUNFTKRAFTBB: Das ⁦@Umweltbundesamt⁩ hat erkannt: die Windenergie hat ein weiteres Problem: es bestehen „Risiken für Mensch und Umwe…,"RT @VERNUNFTKRAFTBB: The @Umweltbundesamt has recognized that wind energy has another problem: there are ""risks for people and the environment...",POINT (8.7548 49.8152),2019-12,2,DE
3944,275296,Offenbach am Main,2020-02-01 21:38:04+00:00,501.055.002,87.610.698,578320,"Sichtworte:
Essbare Stadt, Stadtgarten, begehbare Hügel, barrierefreie Ebenen, Spazieren, lebenswerte Stadt, Windkraft, Stadtklima, Nachhaltigkeit, Open Source, Kletterwand

Mehr Infos:
https://t.co/tE8870RQSF","Key words:
Edible city, urban garden, walkable hills, accessible levels, walking, livable city, wind power, urban climate, sustainability, open source, climbing wall

More info:
https://t.co/tE8870RQSF",POINT (8.7610698 50.1055002),2020-02,2,DE
3945,282614,Offenbach am Main,2020-01-15 16:00:00+00:00,501.055.002,87.610.698,805671,"Laut NÖ Klima- und Energiefahrplan soll bis 2030 die aus #Photovoltaik erzeugte Energiemenge verzehnfacht, und aus #Windkraft verdoppelt werden. Für den Ausbau soll in Niederösterreich eine Art Zonierungsplan entstehen. https://t.co/ZcLMit3fh2 via @noen_online #energie","According to the Lower Austria Climate and Energy Roadmap, the amount of energy generated from #photovoltaics is to increase tenfold and from #wind power doubled by 2030. A kind of zoning plan is to be developed in Lower Austria for this expansion. https://t.co/ZcLMit3fh2 via @noen_online #energy",POINT (8.7610698 50.1055002),2020-01,2,DE
3946,283543,Offenbach am Main,2020-01-12 11:53:53+00:00,501.055.002,87.610.698,808707,"Die Ressortkompetenz dafür liegt bei @peteraltmaier und Heimatminister Horst. Statt die Initiative zu ergreifen, versucht das Wirtschaftsministerium mit höheren Abstandsregelungen der Windkraft in Deutschland praktisch den finalen Todesstoß zu geben.","The departmental authority for this lies with @peteraltmaier and Home Affairs Minister Horst. Instead of taking the initiative, the Ministry of Economic Affairs is trying to essentially deliver the final blow to wind power in Germany by imposing stricter distance regulations.",POINT (8.7610698 50.1055002),2020-01,2,DE
3947,283576,Offenbach am Main,2020-01-12 11:08:07+00:00,501.055.002,87.610.698,808707,In 2019 wurden in #Hessen übrigens ganze 4 Windräder gebaut! Grün wirkt in der Landesregierung!🤪 #windkraft,"By the way, a total of four wind turbines were built in #Hesse in 2019! Green is making an impact in the state government!🤪 #windpower",POINT (8.7610698 50.1055002),2020-01,2,DE
3948,291844,Offenbach am Main,2019-12-11 09:17:29+00:00,501.055.002,87.610.698,154420,@MiKeyyy328 Problem bei windkraft ist eher der platz der benötigt wird da dadurch massiv lebensraum für tiere zerstört wird kohle und gas gehören aber komplett abgeschafft mMn sollten wir uns echt eher darum bemühen atommüll entgültig entsorgen zu können da Atomenergie derzeit echt,"@MiKeyyy328 The problem with wind power is the space it requires, as it destroys a massive amount of animal habitat. Coal and gas should be completely phased out. In my opinion, we should really focus on disposing of nuclear waste once and for all, as nuclear energy is currently",POINT (8.7610698 50.1055002),2019-12,2,DE
3949,280942,Diepholz,2020-01-20 18:25:12+00:00,527.478.987,8.761.526.144,757867,"Da wird wegen Windenergie in Deutschland um ein paar Fledermäuse, oder einen Rotmilan gekämpft, die nur hypothetisch geschädigt werden könnten - aber schaut euch das mal an!
https://t.co/r1wOhy5CIO","There's a fight going on in Germany over wind energy over a few bats or a red kite that could only hypothetically be harmed—but just look at that!
https://t.co/r1wOhy5CIO",POINT (8.761526143598829 52.7478987),2020-01,2,DE
3950,280699,Paderborn,2020-01-21 13:40:45+00:00,5.171.895.955,8.764.869.778,347428,"RT @solarpapst: @BMWi_Bund Vielen Dank für Ihre Antwort. Mich wundert aber, dass man für diese konkrete #Planungssicherheit Milliarden ausg…","RT @solarpapst: @BMWi_Bund Thank you for your reply. I'm surprised, though, that billions are being spent on this specific #planning security...",POINT (8.764869778177559 51.71895955),2020-01,2,DE
3951,284590,Paderborn,2020-01-09 23:20:04+00:00,5.171.895.955,8.764.869.778,347428,RT @Taraliest: @solarpapst @UNSW @sciforfuture @ChristianOnRE Statt Solar- und Windenergie zu nutzen verbrennt man lieber Kohle...Und damit…,"RT @Taraliest: @solarpapst @UNSW @sciforfuture @ChristianOnRE Instead of using solar and wind energy, they prefer to burn coal...And with that…",POINT (8.764869778177559 51.71895955),2020-01,2,DE
