,Unnamed: 0.1,Unnamed: 0,Unnamed..0,loc,created_at,latitude,longitude,username,text,text_translated,geometry,year_month,index_right,CNTR_CODE,Number of Posts,Topics
5526,5526,5527.0,276865.0,Bonn,2020-01-30 11:15:12+00:00,50.735.851,710.066,912785.0,Gemeinsames Thesenpapier zur Beschleunigung eines naturverträglichen Ausbaus der Windenergie #Wirtschaft https://t.co/2QLHjXZlLJ,joint position paper accelerating environmentally friendly expansion wind energy # economy,POINT (7.10066 50.735851),2020-01,2.0,DE,1,45
5527,5527,5528.0,277717.0,Bonn,2020-01-28 19:09:47+00:00,50.735.851,710.066,446663.0,RT @VQuaschning: Katastrophe beim #Windkraft-Ausbau. Niedrigster Zubau seit 2000. 25% der Jobs auch in strukturschwachen Gebieten bedroht.…,"rt @ vquaschning : disaster # windpower expansion . lowest expansion since 2000 . 25 % jobs threatened , even structurally weak areas.…",POINT (7.10066 50.735851),2020-01,2.0,DE,1,15
5528,5528,5529.0,279368.0,Bonn,2020-01-25 07:59:11+00:00,50.735.851,710.066,920786.0,"RT @k_stukenberg: Wer wegen #Klimakrise auf die Renaissance der Atomkraft hofft, sei mit RWE-Chef Schmitz gesagt: 

„Das ist wirtschaftlich…",rt @ k_stukenberg : anyone hoping renaissance nuclear power # climatecrisis take cue rwe ceo schmitz :  s economically ...,POINT (7.10066 50.735851),2020-01,2.0,DE,1,59
5529,5529,5530.0,280007.0,Bonn,2020-01-23 18:41:52+00:00,50.735.851,710.066,920786.0,"RT @VQuaschning: Nachdem die Regierung den #Windkraft-Ausbau an Land abgewürgt hat, bricht 2020 nun auch die #Offshore-Windkraft ein. Wie w…","rt @ vquaschning : government stifled onshore # windpower expansion , # offshore wind power now also collapsing 2020 . w…",POINT (7.10066 50.735851),2020-01,2.0,DE,1,16
5530,5530,5531.0,280892.0,Bonn,2020-01-21 02:15:06+00:00,50.735.851,710.066,912785.0,Windkraft in akuter Gefahr #Bonn https://t.co/c1z6jBjBma,wind power acute danger # bonn,POINT (7.10066 50.735851),2020-01,2.0,DE,1,1
5531,5531,5532.0,281294.0,Bonn,2020-01-19 12:38:00+00:00,50.735.851,710.066,587949.0,@peter_simone Windenergie ist ein ökologisches Disaster!,@ peter_simone wind energy ecological disaster !,POINT (7.10066 50.735851),2020-01,2.0,DE,1,-1
5532,5532,5533.0,281793.0,Bonn,2020-01-17 14:09:13+00:00,50.735.851,710.066,943039.0,@bayerl_herbert @bmu Die Hauptursachen des Insektenrückgangs sind durch viele nationale und internationale Untersuchungen benannt. Die Windkraft wird bislang nicht dazu gezählt. Ausführliche Informationen dazu finden Sie in unserem Faktenpapier: https://t.co/CYJqFujok9,@ bayerl_herbert @ bmu main causes insect decline identified numerous national international studies . wind power yet included . detailed information can found fact sheet :,POINT (7.10066 50.735851),2020-01,2.0,DE,1,3
5533,5533,5534.0,284239.0,Bonn,2020-01-11 04:09:01+00:00,50.735.851,710.066,298802.0,"RT @M_Hundhausen: Richtiger Kommentar:  Deutschland ist nicht besser als in Australien. In Australien verhindert der MP Klimaschutz, hier i…","rt @ m_hundhausen : correct comment : germany better australia . australia , mp preventing climate protection , in…",POINT (7.10066 50.735851),2020-01,2.0,DE,1,-1
5534,5534,5535.0,285288.0,Bonn,2020-01-07 19:51:28+00:00,50.735.851,710.066,613672.0,"RT @spdbt: Raus aus der Atomkraft und raus aus der Kohle? Das wird nur klappen, wenn wir noch konsequenter auf Windkraft- und Solaranlagen…",rt @ spdbt : abandoning nuclear power coal ? will work rely consistently wind solar power plants…,POINT (7.10066 50.735851),2020-01,2.0,DE,1,0
5535,5535,5536.0,286419.0,Bonn,2020-01-04 09:08:57+00:00,50.735.851,710.066,613672.0,"RT @klimareport: 2020 gilt als Entscheidungsjahr dafür, ob die Windkraft in Deutschland noch eine große Zukunft hat. Dass der SPD-Vorschlag…",rt @ klimareport : 2020 considered decisive year whether wind power still bright future germany . fact spd proposal…,POINT (7.10066 50.735851),2020-01,2.0,DE,1,42
5536,5536,5537.0,286766.0,Bonn,2020-01-03 12:07:07+00:00,50.735.851,710.066,587949.0,"RT @VLAB_Natur: Glauben die in Berlin Regierenden ernsthaft, sie könnten Menschen „kaufen“, damit sie sich ihre Stille und Heimat durch Win…",rt @ vlab_natur : power berlin seriously believe can `` buy  people can give peace homeland winter…,POINT (7.10066 50.735851),2020-01,2.0,DE,1,23
5537,5537,5538.0,287411.0,Bonn,2020-01-02 13:31:11+00:00,50.735.851,710.066,745505.0,"RT @erzaehlmirnix: Mehr Windkraft? Ganz falsch. Noch ein Kohlekraftwerk bauen! Bloß keine Schwäche zeigen, sonst denkt die Erde, sie kann u…","rt @ erzaehlmirnix : wind power ? completely wrong . build another coal-fired power plant ! nt show weakness , earth will think ca nt ...",POINT (7.10066 50.735851),2020-01,2.0,DE,1,33
5538,5538,5539.0,287713.0,Bonn,2019-12-30 12:17:40+00:00,50.735.851,710.066,708104.0,"Gute Idee: Ein #Hochhaus mit eigener #Windkraft-Anlage.👍
#London #Southwark #Energiewende https://t.co/83Ov6wnQ9Y",good idea : # skyscraper # wind turbine.👍 # london # southwark # energytransition,POINT (7.10066 50.735851),2019-12,2.0,DE,1,8
5539,5539,5540.0,288667.0,Bonn,2019-12-24 15:46:27+00:00,50.735.851,710.066,603697.0,"RT @M_Hundhausen: Weitere schlechte Nachricht. Dass Groko so rücksichtslos gegen die Zukunftstechnologien vorgeht, ist inakzeptabel. 
Der A…",rt @ m_hundhausen : bad news . s unacceptable grand coalition acting recklessly future technologies . ...,POINT (7.10066 50.735851),2019-12,2.0,DE,1,37
5540,5540,5541.0,291138.0,Bonn,2019-12-14 07:54:48+00:00,50.735.851,710.066,613672.0,RT @VQuaschning: Stromerzeugung aus #Windkraft überholt erstmals in Deutschland die #Braunkohle. Damit die Kohle aber nicht komplett verdrä…,rt @ vquaschning : electricity generation # wind power overtakes # lignite first time germany . prevent coal completely displaced ...,POINT (7.10066 50.735851),2019-12,2.0,DE,1,6
5541,5541,5542.0,292560.0,Bonn,2019-12-08 13:11:29+00:00,50.735.851,710.066,613672.0,RT @kainiebert: Mit den heutigen Beschlüssen zeigt die @spdde: Sie ist zurück – zumindest in der #Energiewende. Mit dem Streichen überzogen…,"rt @ kainiebert : today s resolutions , @ spdde shows : s back – least # energytransition . deletion ...",POINT (7.10066 50.735851),2019-12,2.0,DE,1,-1
5542,5542,5543.0,292706.0,Bonn,2019-12-07 16:39:58+00:00,50.735.851,710.066,405773.0,"https://t.co/sPPdcWMWHp

""Massenvernichtung: Windkraft tötet""

Kommentar von Dietrich Kantel https://t.co/6VasSHaQvb", mass destruction : wind power kills  commentary dietrich kantel,POINT (7.10066 50.735851),2019-12,2.0,DE,1,41
5543,5543,5544.0,293638.0,Bonn,2019-12-03 15:27:13+00:00,50.735.851,710.066,587949.0,"RT @JohannesKnig6: @Rocketist @womawo 30.000 Windräder zuviel.

Eine bullshit-Technologie. Tonnen von Sondermüll. 

Und krank machend schon…","rt @ johannesknig6 : @ rocketist @ womawo 30,000 wind turbines many . bullshit technology . tons hazardous waste . sickening , ...",POINT (7.10066 50.735851),2019-12,2.0,DE,1,26
5544,5544,5545.0,283930.0,Bergisch Gladbach,2020-01-11 18:48:33+00:00,509.929.303,71.277.379,851422.0,"RT @VQuaschning: Jährlich fließen 70 Mrd.€ an deutschem Geld für Import von Öl, Gas und Kohle ins Ausland. Lasst uns auf deutsche Energietr…","rt @ vquaschning : every year , €70 billion german money flows abroad import oil , gas , coal . let s rely german energy tr ...",POINT (7.1277379 50.9929303),2020-01,2.0,DE,1,50
5545,5545,5546.0,277954.0,St. Wendel,2020-01-28 15:04:47+00:00,494.669.906,71.696.192,749889.0,RT @rahmstorf: So schaffen wir die Klimaziele nicht! Windenergie an Land: Deutliches Tief beim Windräder-Bau https://t.co/9xD1tczpCT,rt @ rahmstorf : wo nt achieve climate goals way ! onshore wind energy : significant decline wind turbine construction,POINT (7.1696192 49.4669906),2020-01,2.0,DE,1,-1
5546,5546,5547.0,293080.0,St. Wendel,2019-12-05 08:24:19+00:00,494.669.906,71.696.192,350702.0,"RT @Knobelsdorff: Endlich wird mal etwas breiter darüber berichtet, wer der größte Flächenkiller &amp; damit die wesentliche Ausbaubremse für d…","rt @ knobelsdorff : finally , s broader reporting biggest land killer thus main brake expansion ...",POINT (7.1696192 49.4669906),2019-12,2.0,DE,1,12
5547,5547,5548.0,272106.0,Wuppertal,2020-02-15 17:28:51+00:00,51.264.018,71.780.374,906676.0,RT @dushanwegner: Windkraft ist Gewalt! https://t.co/VCh23XNrUF https://t.co/hzyzAA7RWN,rt @ dushanwegner : wind power violence !,POINT (7.1780374 51.264018),2020-02,2.0,DE,1,41
5548,5548,5549.0,273599.0,Wuppertal,2020-02-09 17:11:53+00:00,51.264.018,71.780.374,906676.0,#Windkraft vs. #Artenschutz: „Was heißt hier bitte Vogelschredder?“ - DER SPIEGEL https://t.co/ji3Yx4UbTP,# windpower vs. # speciesprotection : `` mean bird shredder ?  - der spiegel,POINT (7.1780374 51.264018),2020-02,2.0,DE,1,11
5549,5549,5550.0,276935.0,Wuppertal,2020-01-30 09:59:14+00:00,51.264.018,71.780.374,764775.0,"#Wasserstoff, #Windkraft, Elektro, Solar oder Biogas was ist eine wirkliche Alternative und für wen?
Über das Thema ""#Energie(wende)"" spricht Prof. Dr. Manfred Fischedick morgen auf dem #eurominds #wirtschaftsgipfel in #Hamburg https://t.co/FKpasfJkKC
@euromindsde","# hydrogen , # wind , electric , solar , biogas : real alternative ? prof. dr. manfred fischedick will speak topic `` # energy ( transition )  tomorrow # eurominds # economicsummit # hamburg @ euromindsde",POINT (7.1780374 51.264018),2020-01,2.0,DE,1,19
5550,5550,5551.0,278076.0,Wuppertal,2020-01-27 22:18:17+00:00,51.264.018,71.780.374,100976.0,@CKemfert Gute Argumente. Umfassender Ansatz kann in #G20+ #Klimaneutralität bis 2050 auf effiziente Weise bringen. Insgesamt komplexe Herausforderung. #Windenergie-Ausbau ist für Deutschland und EU wesentlich. https://t.co/tlxKS158uo https://t.co/v1LVvf220u,@ ckemfert good arguments . comprehensive approach can efficiently achieve # climateneutrality 2050 # g20+ . complex challenge overall . # windenergy expansion essential germany eu .,POINT (7.1780374 51.264018),2020-01,2.0,DE,1,21
5551,5551,5552.0,280176.0,Wuppertal,2020-01-23 14:44:19+00:00,51.264.018,71.780.374,764775.0,"Wie viele moderne Windräder müssten neu errichten werden, um ein konventionelles Kraftwerk zu ersetzen? Sascha Samadi, Energie-Experte am @Wupperinst hat das für den @WDR mal durchgespielt➡️https://t.co/WDZ6UrlYye #Windkraft #Energiewende","many modern wind turbines built replace one conventional power plant ? sascha samadi , energy expert @ wupperinst , ran simulation @ wdr➡️ # windpower # energytransition",POINT (7.1780374 51.264018),2020-01,2.0,DE,1,-1
5552,5552,5553.0,282534.0,Wuppertal,2020-01-16 07:46:34+00:00,51.264.018,71.780.374,249524.0,"RT @KlimawendeK: Wie viel Photovoltaik in Köln und Windkraft im Rheinland muss die @RheinEnergie  hinzubauen, damit sie die Stadt 
@Koeln…",rt @ klimawendek : much photovoltaics cologne wind power rhineland @ rheinenergie need install power city @ koeln…,POINT (7.1780374 51.264018),2020-01,2.0,DE,1,-1
5553,5553,5554.0,283555.0,Wuppertal,2020-01-12 11:37:06+00:00,51.264.018,71.780.374,128896.0,"RT @kainiebert: Die Windenergie hat kein Akzeptanzproblem in 🇩🇪 , sondern in Politik! BürgerInnen wollen schnellen Ausbau der #Windenergie,…","rt @ kainiebert : wind energy nt acceptance problem 🇩🇪 , politics ! citizens want rapid expansion # windenergy , …",POINT (7.1780374 51.264018),2020-01,2.0,DE,1,18
5554,5554,5555.0,285489.0,Wuppertal,2020-01-07 12:28:12+00:00,51.264.018,71.780.374,906676.0,"RT @Nuklearia: Kritik an blamablen Aussagen von @SvenjaSchulze68: »Wer die Glaubwürdigkeit im kerntechnischen Bereich verliert, läuft überd…",rt @ nuklearia : criticism embarrassing statements @ svenjaschulze68 : `` anyone loses credibility nuclear field will overrun…,POINT (7.1780374 51.264018),2020-01,2.0,DE,1,-1
5555,5555,5556.0,291036.0,Wuppertal,2019-12-14 11:00:32+00:00,51.264.018,71.780.374,539193.0,@_morningrunner Windkraft-Gegners united,@ _morningrunner wind power opponents united,POINT (7.1780374 51.264018),2019-12,2.0,DE,1,1
5556,5556,5557.0,293412.0,Wuppertal,2019-12-04 07:02:50+00:00,51.264.018,71.780.374,906676.0,RT @Hallaschka_HH: Schon Hitler fand #Windenergie faszinierend. 240 m hohe „Reichskrafttürme“ sollten in den Städten entstehen. Dort der St…,"rt @ hallaschka_hh : even hitler found # windenergy fascinating . 240-meter-high `` reich power towers  built cities . , st…",POINT (7.1780374 51.264018),2019-12,2.0,DE,1,-1
5557,5557,5558.0,293923.0,Wuppertal,2019-12-02 22:20:54+00:00,51.264.018,71.780.374,951327.0,"-&gt; ausgeglichen werden muss und deswegen der gute Peter hier seinen ganz eigenen Fetisch entdeckt hat: die Abstandsregelung, die den Ausbau von Windenergie hart begrenzt und somit den Kohleausstieg aufschieben könnte. Fataler Plan","- > must compensated , s good old peter discovered fetish : distance regulation , severely limits expansion wind energy thus postpone phase-out coal . fatal plan",POINT (7.1780374 51.264018),2019-12,2.0,DE,1,-1
5558,5558,5559.0,278482.0,Rösrath,2020-01-27 10:13:13+00:00,508.963.758,71.825.445,242177.0,"RT @memories2019_12: @Nicoles44180590 Als mein Job in der Windenergie über Kopf ging bekam ich beim Arbeitsamt nur zu hören, dass man in me…","rt @ memories2019_12 : @ nicoles0 job wind energy went upside , heard job center my…",POINT (7.1825445 50.8963758),2020-01,2.0,DE,1,14
5559,5559,5560.0,277417.0,Königswinter,2020-01-29 07:17:40+00:00,506.739.719,71.930.989,503458.0,RT @TobiasBringmann: #Mindestabstandsregel bei #Windkraft - @CDU deutet wohl Bewegung an. @TspBackgroundEK zufolge soll der 1000-Meter-Abst…,"rt @ tobiasbringmann : # minimum distance rule # wind power - @ cdu seems hinting movement . according @ tspbackgroundek , 1000-meter distance ...",POINT (7.1930989 50.6739719),2020-01,2.0,DE,1,22
5560,5560,5561.0,292284.0,Königswinter,2019-12-09 15:27:02+00:00,506.739.719,71.930.989,563455.0,"RT @FridayForFuture: Klimapolitische Entwicklungen der letzten 12 Monate:
❌ Abkehr von 1,5° mit #NotMyKlimapaket
❌ Kohleausstieg weiter ver…",rt @ fridayforfuture : climate policy developments last 12 months : ❌ departure 1.5°c # notmyclimatepackage ❌ coal phase-out continues ...,POINT (7.1930989 50.6739719),2019-12,2.0,DE,1,32
5561,5561,5562.0,275050.0,Recklinghausen,2020-02-02 18:43:45+00:00,516.143.815,71.978.546,425456.0,"RT @Volksverpetzer: Windräder: Dürfen nicht 1000m von Siedlungen entfernt stehen.

Bei Kohletagbau ist es ganz ähnlich. 

Da dürfen Siedlun…","rt @ volksverpetzer : wind turbines : allowed located within 1,000 meters settlements . s similar open-cast coal mining . settlements allowed ...",POINT (7.1978546 51.6143815),2020-02,2.0,DE,1,71
5562,5562,5563.0,281734.0,Recklinghausen,2020-01-17 17:18:12+00:00,516.143.815,71.978.546,425456.0,"RT @M_Hundhausen: Es ist zynisch, dass hier ein Kohleausstieg mit Arbeitsplätzen begründet wird, die Betreiber aber (nicht die Arbeiter) da…","rt @ m_hundhausen : s cynical coal phase-out justified jobs , operators ( workers ) ...",POINT (7.1978546 51.6143815),2020-01,2.0,DE,1,37
5563,5563,5564.0,292649.0,Recklinghausen,2019-12-07 23:30:30+00:00,516.143.815,71.978.546,525713.0,"RT @Karl_Lauterbach: Die SPD will höheren Mindestlohn, Grundrente, und Überwindung von Hartz 4. Dazu eine Stärkung der Kommunen bei Windkra…","rt @ karl_lauterbach : spd wants higher minimum wage , basic pension , end hartz 4 . includes strengthening local authorities  powers wind power ...",POINT (7.1978546 51.6143815),2019-12,2.0,DE,1,5
5564,5564,5565.0,271695.0,Emden,2020-02-16 09:26:37+00:00,533.670.541,72.058.304,917446.0,Einlauf Windpark Wachschiff SEAGULL BJ 1973 offshore guard vessel YJTW4 ... https://t.co/koNEzuEK8C via @YouTube,inlet wind farm guard vessel seagull built 1973 offshore guard vessel yjtw4 ... via @ youtube,POINT (7.2058304 53.3670541),2020-02,2.0,DE,1,-1
5565,5565,5566.0,286750.0,Emden,2020-01-03 12:36:51+00:00,533.670.541,72.058.304,917446.0,Windpark Versorgerschiff LEV TWISTER DHXJ2 offshore supply ship IMO 8302088 Emden BJ 1984 https://t.co/9ORQ77ihJ3,wind farm supply vessel lev twister dhxj2 offshore supply ship imo emden bj 1984,POINT (7.2058304 53.3670541),2020-01,2.0,DE,1,-1
5566,5566,5567.0,275064.0,Norden,2020-02-02 18:15:15+00:00,535.942.039,72.067.435,73487.0,RT @seeheimer: Der Ausbau der #Windkraft in Deutschland ist ins Stocken geraten. Deshalb appellieren wir in unserem Papier zur #Industriepo…,rt @ seeheimer : expansion # wind power germany stalled . s re appealing paper # industrypolicy ...,POINT (7.2067435 53.5942039),2020-02,2.0,DE,1,-1
5567,5567,5568.0,281133.0,Norden,2020-01-20 07:46:26+00:00,535.942.039,72.067.435,553857.0,"@Franz_Metzger1 @olivergorus Das wären dann Mittelwerte. Die Realität ist aber noch viel schlimmer, denn nachts ist es dunkel, und wenn kein Wind weht dreht sich keine Windmühle.","@ franz_metzger1 @ olivergorus averages . reality much worse , s dark night , s wind , windmills turn .",POINT (7.2067435 53.5942039),2020-01,2.0,DE,1,1
5568,5568,5569.0,285200.0,Norden,2020-01-07 22:29:24+00:00,535.942.039,72.067.435,932417.0,"@Franke_FDP @RolandTichy Ggf das Aus der Windkraft nicht nur im Südwesten, ...!
Jedenfalls ist obrigkeitsstaatliche Verordnung dessen, gut&amp;richtig zu sein hat, zunächst gestoppt.
Aber solange Paris/Prag Kernenergie/Kohlestrom liefern, ist in BaWü alles ok?
@Luisamneubauer @GrueneBundestag @BILD_Politik","@ franke_fdp @ rolandtichy possibly end wind power , just southwest ... ! case , authoritarian decree good right halted time . long paris/prague supply nuclear energy/coal-fired power , everything s okay baden-württemberg ? @ luisamneubauer @ gruenebundestag @ bild_politik",POINT (7.2067435 53.5942039),2020-01,2.0,DE,1,-1
5569,5569,5570.0,292696.0,Norden,2019-12-07 18:39:46+00:00,535.942.039,72.067.435,280993.0,"Hab' mich gestern gewundert, dass die Stiefel vor der Tür leer geblieben sind. Jetzt weiß ich auch wieso. Sch..... Windkraft.....🤣 https://t.co/n0nwhAlppF",yesterday surprised boots outside door empty . now know . damn wind power ..... 🤣,POINT (7.2067435 53.5942039),2019-12,2.0,DE,1,1
5570,5570,5571.0,288062.0,Siegburg,2019-12-27 22:41:34+00:00,507.928.332,72.070.774,29886.0,"@Freizeitgraf @VQuaschning @peter_simone Das ist doch schön. Davon wird das klaffende Tagebau-Ödland, welches kein Windpark der Welt hinbekommen könnte, aber halt nicht kleiner oder hübscher.
""Sie können halt nicht unbegrenzt Landschaften verschandeln."" - warum dann der Hate auf den Windpark und nicht auf den Tagebau?","@ freizeitgraf @ vquaschning @ peter_simone s nice . wo nt make gaping open-cast mining wasteland , wind farm world manage , smaller prettier . `` ca nt spoil landscape indefinitely .  hate wind farm open-cast mine ?",POINT (7.2070774 50.7928332),2019-12,2.0,DE,1,-1
5571,5571,5572.0,285098.0,Lohmar,2020-01-08 08:20:53+00:00,508.402.243,72.127.276,728691.0,"#Klimaschutz #Photovoltaik #Solar  #Windenergie #Trinkwasser   
Die Erde ist ein ""#Wasserplanet"" 71 Prozent unseres Planeten sind mit Wasser bedeckt.!! 
Und totzdem hat jeder neunte Mensch keinen Zugang zu sauberem #Trinkwasser..??…https://t.co/rsIavLWmzK https://t.co/50IQWTBAIj",# climateprotection # photovoltaics # solar # windenergy # drinkingwater earth `` # waterplanet .  71 percent planet covered water. ! ! yet one nine people nt access clean # drinkingwater .. ? ? …,POINT (7.2127276 50.8402243),2020-01,2.0,DE,1,31
5572,5572,5573.0,287530.0,Lohmar,2020-01-01 23:06:10+00:00,508.402.243,72.127.276,728691.0,"Weg vom #Individualverkehr - massiver Ausbau von #ÖPNV !  Massiv #Photovoltaik, #Windkraft und #Wasserstoff Technologien fördern !! 

#EMobilität nur als kurzfristige Übergangslösung betrachten ! Und hin zum Bauen mit #Naturbaustof…https://t.co/zWurKM7ek5 https://t.co/FYHQNq6Bog","away # privatetransport – massively expand # publictransport ! massively promote # photovoltaics , # windpower , # hydrogen technologies ! ! consider # emobility short-term , interim solution ! move toward building # naturalbuildingmaterials…",POINT (7.2127276 50.8402243),2020-01,2.0,DE,1,0
5573,5573,5574.0,290827.0,Lohmar,2019-12-15 14:51:28+00:00,508.402.243,72.127.276,728691.0,"Massivholzhaus Bau 🌿👍🌿
#plusenergiehaus #passivhaus #massivholzwand #holzfaserdämmung #passivhausfenster #massivholz #thoma #projektplanung #klimaneutral #architektur #impactsites #windenergie #timber https://t.co/4JBecxv63K",solid wood house construction 🌿👍🌿 # plusenergyhouse # passivehouse # solidwoodwall # woodfiberinsulation # passivehousewindows # solidwood # thoma # projectplanning # climateneutral # architecture # impactsites # windenergy # timber,POINT (7.2127276 50.8402243),2019-12,2.0,DE,1,-1
5574,5574,5575.0,274589.0,Bochum,2020-02-04 15:38:39+00:00,514.818.111,72.196.635,939356.0,"RT @piratenparteibb: Man könnte auch einfach nachlesen, wie die #Stromgestehungskosten denn so sind. #Windkraft wird nur noch von der #Phot…",rt @ piratenparteibb : also just read # electricity generation costs . # wind power used # phot…,POINT (7.2196635 51.4818111),2020-02,2.0,DE,1,0
5575,5575,5576.0,277137.0,Bochum,2020-01-29 14:03:16+00:00,514.818.111,72.196.635,939356.0,RT @piratenparteibb: In 2019 wurden nur 73 neue Windkraftanlagen in #Brandenburg gebaut und das ist auch noch die größte Menge in ganz Deut…,"rt @ piratenparteibb : 2019 , 73 new wind turbines built # brandenburg , s largest number germany ...",POINT (7.2196635 51.4818111),2020-01,2.0,DE,1,-1
5576,5576,5577.0,292020.0,Mayen,2019-12-10 14:29:08+00:00,503.283.544,72.215.134,600701.0,Wirtschaftsminister @peteraltmaier zerstört die #Windkraft – und damit unser #Klima. @SvenjaSchulze68 kann ihn noch stoppen. Unterzeichne den Appell an die Umweltministerin: https://t.co/LJOiUlzgSd via @campact,economics minister @ peteraltmaier destroying # wind power – # climate . @ svenjaschulze68 can still stop . sign appeal environment minister : via @ campact,POINT (7.2215134 50.3283544),2019-12,2.0,DE,1,53
5577,5577,5578.0,271647.0,Bad Honnef,2020-02-16 10:34:11+00:00,506.448.582,72.272.534,282196.0,Planung einer Kleinwindenergieanlage. Gute Zusammenstellung der https://t.co/UdPdxmCTdP: https://t.co/9XIoCxzUyM,planning small wind turbine . good compilation :,POINT (7.2272534 50.6448582),2020-02,2.0,DE,1,-1
5578,5578,5579.0,271753.0,Meppen,2020-02-16 07:41:32+00:00,526.959.802,72.980.648,621463.0,Es blitzt aus Windrad im Windpark Meppen-Teglingen https://t.co/b6KxACatZy,lightning flashes wind turbine meppen-teglingen wind farm,POINT (7.2980648 52.6959802),2020-02,2.0,DE,1,-1
5579,5579,5580.0,269402.0,Bad Hönningen,2020-02-25 19:31:01+00:00,505.157.382,73.065.922,78834.0,"RT @handelsblatt: Der Ausbau der Windkraft in Deutschland lahmt. Darum sollen nun die Regeln für den Abstand gelockert werden, schlägt Wirt…","rt @ handelsblatt : expansion wind power germany stalling . therefore , rules social distancing now relaxed , suggests wirt…",POINT (7.3065922 50.5157382),2020-02,2.0,DE,1,-1
5580,5580,5581.0,275590.0,Bad Hönningen,2020-02-01 09:57:50+00:00,505.157.382,73.065.922,78834.0,"RT @CSU: Katha Schulze, Grünen-Fraktionschefin in Bayern, hat beim Thema Windkraft eine Forderung, aber weiß sie auch, wovon sie spricht...…","rt @ csu : katha schulze , green party leader bavaria , demand topic wind power , know s talking ...",POINT (7.3065922 50.5157382),2020-02,2.0,DE,1,29
5581,5581,5582.0,275986.0,Bad Hönningen,2020-01-31 17:35:09+00:00,505.157.382,73.065.922,78834.0,"RT @Hallaschka_HH: #Windenergie leicht erklärt.
25% in den Umfragen.
100% Ahnungslosigkeit 

Ihre Grünen. 
https://t.co/uGwecKhPxR",rt @ hallaschka_hh : # windenergy explained simply . 25 % polls . 100 % clueless . greens .,POINT (7.3065922 50.5157382),2020-01,2.0,DE,1,49
5582,5582,5583.0,280834.0,Bad Hönningen,2020-01-21 08:50:27+00:00,505.157.382,73.065.922,78834.0,"RT @Hallaschka_HH: #Dorfkinder zahlen die Zeche für die #Windenergie der Städter. 
Ein #Windrad im Abstand von 1 km mindert den Wert einer…",rt @ hallaschka_hh : # village children pay price city dwellers  # wind energy . # wind turbine distance 1 km reduces value ...,POINT (7.3065922 50.5157382),2020-01,2.0,DE,1,-1
5583,5583,5584.0,281341.0,Bad Hönningen,2020-01-19 10:46:16+00:00,505.157.382,73.065.922,78834.0,RT @dushanwegner: Windkraft ist Gewalt. https://t.co/VCh23XNrUF,rt @ dushanwegner : wind power violence .,POINT (7.3065922 50.5157382),2020-01,2.0,DE,1,41
5584,5584,5585.0,283614.0,Bad Hönningen,2020-01-12 09:58:32+00:00,505.157.382,73.065.922,78834.0,"RT @mortalhope1: Wie viel kostet eigentlich der Atom- und Kohlestrom, den wir jährlich importieren müssen, weil Windkraft und Solarenergie…",rt @ mortalhope1 : much nuclear coal-fired power import every year actually cost wind solar power…,POINT (7.3065922 50.5157382),2020-01,2.0,DE,1,0
5585,5585,5586.0,285306.0,Bad Hönningen,2020-01-07 19:21:20+00:00,505.157.382,73.065.922,78834.0,"RT @olivergorus: „Sämtliche Genehmigungen von Windrädern in Baden-Württemberg sind vermutlich rechtswidrig.“
Der Windpark Blumberg wurde ve…",rt @ olivergorus : `` permits wind turbines baden-württemberg presumably illegal .  blumberg wind farm ...,POINT (7.3065922 50.5157382),2020-01,2.0,DE,1,60
5586,5586,5587.0,286864.0,Bad Hönningen,2020-01-03 09:16:45+00:00,505.157.382,73.065.922,78834.0,"RT @HugoMuellerVogg: Mit einem #Windbuergergeld will die @spdbt die Akzeptanz von Windrädern fördern. Wie wär's mit einem #Bahnbürgergeld,…","rt @ hugomuellervogg : @ spdbt wants promote acceptance wind turbines # windcitizens  allowance . # railwaycitizens  allowance , …",POINT (7.3065922 50.5157382),2020-01,2.0,DE,1,5
5587,5587,5588.0,291805.0,Bad Hönningen,2019-12-11 11:11:06+00:00,505.157.382,73.065.922,78834.0,RT @Joerg_Rehmann: An d. #Ostsee nahe #Flensburg wehren sich Anwohner gegen #Windkraft. Sie beklagen massive Landschaftszerstörung u. Eingr…,rt @ joerg_rehmann : residents # baltic sea near # flensburg protesting # wind power . complain massive landscape destruction intrusion…,POINT (7.3065922 50.5157382),2019-12,2.0,DE,1,74
5588,5588,5589.0,269244.0,Rheinland-Pfalz,2020-02-26 08:33:56+00:00,499.531.599,7.310.646,308994.0,"@ChristophBeisl1 Korrekt... 15 GWp jährlicher Zubau sind Minimum, wenn die Klimaziele erreicht werden WOLLEN.
Zusätzlich zu den 8-10 GWp (Netto) Windkraft jährlich - nur so erreichen wir schnell genug die @EEnergiewende und damit die Voraussetzung für die #Klimaschutzziele",@ christophbeisl1 correct ... 15 gwp annual expansion minimum want achieve climate targets . addition 8-10 gwp ( net ) annual wind power – way can achieve @ eenergyturnaround quickly enough thus prerequisite # climateprotectiontargets,POINT (7.310646 49.9531599),2020-02,2.0,DE,1,21
